Date, Signal 
12/22/2010,-0.0532645
12/22/2010,0.0165036
12/22/2010,-0.000671229
12/22/2010,0.00819427
12/23/2010,-0.000466059
12/23/2010,-0.0124806
12/23/2010,-0.000658214
12/23/2010,-0.00281033
12/27/2010,0.0122226
12/27/2010,-0.0141589
12/27/2010,-0.000289673
12/27/2010,-0.00170524
12/28/2010,0.00481167
12/28/2010,0.0105597
12/28/2010,2.67532e-05
12/28/2010,0.0033727
12/29/2010,0.0821161
12/29/2010,0.00750778
12/29/2010,-0.00223389
12/29/2010,-0.00402694
12/30/2010,-0.216572
12/30/2010,-0.0131715
12/30/2010,0.0097976
12/30/2010,0.00173571
12/31/2010,0.124558
12/31/2010,-0.0044516
12/31/2010,-0.0143922
12/31/2010,-0.00620152
1/3/2011,-0.0503893
1/3/2011,0.0429196
1/3/2011,0.0104058
1/3/2011,0.0154036
1/4/2011,0.0655419
1/4/2011,-0.0675814
1/4/2011,-0.000372821
1/4/2011,-0.0272698
1/5/2011,0.00844342
1/5/2011,0.0533132
1/5/2011,-0.000932585
1/5/2011,0.0190916
1/6/2011,-0.157867
1/6/2011,-0.0180922
1/6/2011,0.000441603
1/6/2011,0.00331111
1/7/2011,0.184176
1/7/2011,0.0295369
1/7/2011,-0.00703972
1/7/2011,0.00242426
1/10/2011,-0.100584
1/10/2011,-0.0689595
1/10/2011,0.000568686
1/10/2011,-0.0194744
1/11/2011,0.0821219
1/11/2011,0.0616314
1/11/2011,0.00262813
1/11/2011,0.0190816
1/12/2011,-0.150175
1/12/2011,-0.0509221
1/12/2011,0.00620165
1/12/2011,-0.0052626
1/13/2011,0.277223
1/13/2011,0.0647331
1/13/2011,-0.00504758
1/13/2011,-0.0106429
1/14/2011,-0.145863
1/14/2011,-0.128087
1/14/2011,0.00217314
1/14/2011,0.0128928
1/18/2011,0.0333199
1/18/2011,0.0798615
1/18/2011,-0.00256911
1/18/2011,-0.0057014
1/19/2011,0.170304
1/19/2011,0.0541916
1/19/2011,0.00676714
1/19/2011,0.0116566
1/20/2011,-0.392046
1/20/2011,-0.102279
1/20/2011,-0.0117506
1/20/2011,-0.0171219
1/21/2011,0.123178
1/21/2011,0.0218586
1/21/2011,0.00146849
1/21/2011,0.00769841
1/24/2011,0.0282776
1/24/2011,0.0577376
1/24/2011,0.00144386
1/24/2011,-0.00295449
1/25/2011,-0.0260123
1/25/2011,-0.0406563
1/25/2011,0.000425598
1/25/2011,-0.00946412
1/26/2011,0.212429
1/26/2011,0.0829688
1/26/2011,0.00848863
1/26/2011,0.0333227
1/27/2011,-0.164498
1/27/2011,-0.0983557
1/27/2011,-0.00586163
1/27/2011,-0.0186751
1/28/2011,-0.106142
1/28/2011,0.00633697
1/28/2011,0.000472243
1/28/2011,-0.0074857
1/31/2011,0.117105
1/31/2011,0.0401877
1/31/2011,-0.00223033
1/31/2011,0.00303935
2/1/2011,0.0310072
2/1/2011,-0.00765373
2/1/2011,0.00263328
2/1/2011,0.00745015
2/2/2011,-0.0494626
2/2/2011,-0.0050975
2/2/2011,-0.00297971
2/2/2011,-0.00453116
2/3/2011,-0.0710041
2/3/2011,0.00530521
2/3/2011,0.00232997
2/3/2011,-0.00843025
2/4/2011,0.0621984
2/4/2011,-0.0347722
2/4/2011,-0.00185178
2/4/2011,0.00395281
2/7/2011,-0.071105
2/7/2011,0.0589669
2/7/2011,0.00844395
2/7/2011,0.00589159
2/8/2011,0.183981
2/8/2011,-0.0125977
2/8/2011,-0.0134874
2/8/2011,0.00427905
2/9/2011,-0.10952
2/9/2011,-0.0100009
2/9/2011,0.00634261
2/9/2011,-0.0012695
2/10/2011,-0.029355
2/10/2011,0.00738178
2/10/2011,0.00230939
2/10/2011,-0.0077384
2/11/2011,0.0789098
2/11/2011,0.00348284
2/11/2011,0.0027846
2/11/2011,0.00746931
2/14/2011,-0.123349
2/14/2011,-0.0184498
2/14/2011,-0.00928069
2/14/2011,-0.00470577
2/15/2011,0.160558
2/15/2011,0.00312221
2/15/2011,0.00221879
2/15/2011,-0.00446768
2/16/2011,-0.0328867
2/16/2011,-0.0293027
2/16/2011,-0.00214195
2/16/2011,0.00265495
2/17/2011,0.247122
2/17/2011,0.0740198
2/17/2011,0.00508695
2/17/2011,0.00979818
2/18/2011,-0.366164
2/18/2011,-0.00437069
2/18/2011,0.0118706
2/18/2011,-0.00618751
2/22/2011,0.113578
2/22/2011,-0.0342804
2/22/2011,-0.00885239
2/22/2011,-0.00848391
2/23/2011,-0.0711784
2/23/2011,-0.0307413
2/23/2011,-0.0183398
2/23/2011,0.0118672
2/24/2011,-0.093644
2/24/2011,0.0213719
2/24/2011,0.0217559
2/24/2011,-0.00994353
2/25/2011,0.22254
2/25/2011,0.0363731
2/25/2011,-0.00551183
2/25/2011,0.0112461
2/28/2011,-0.0752674
2/28/2011,0.00112648
2/28/2011,-0.000287659
2/28/2011,-0.00389108
3/1/2011,-0.137479
3/1/2011,-0.105024
3/1/2011,-0.00839199
3/1/2011,-0.00712678
3/2/2011,0.0754077
3/2/2011,0.0869091
3/2/2011,0.00889812
3/2/2011,0.00627312
3/3/2011,0.154622
3/3/2011,0.0336632
3/3/2011,0.00395348
3/3/2011,0.00357998
3/4/2011,-0.11762
3/4/2011,-0.0473052
3/4/2011,-0.00216048
3/4/2011,-0.00828459
3/7/2011,0.0152928
3/7/2011,-0.107372
3/7/2011,-0.00886512
3/7/2011,-0.00250209
3/8/2011,0.159273
3/8/2011,0.191837
3/8/2011,0.0138957
3/8/2011,0.0167579
3/9/2011,-0.23849
3/9/2011,-0.0987788
3/9/2011,-0.00877317
3/9/2011,-0.0168253
3/10/2011,0.0256457
3/10/2011,0.0333632
3/10/2011,-0.00411644
3/10/2011,0.00371952
3/11/2011,0.0556565
3/11/2011,-0.0285993
3/11/2011,0.0137654
3/11/2011,0.00151482
3/14/2011,0.368951
3/14/2011,0.138552
3/14/2011,-0.00106683
3/14/2011,0.0119278
3/15/2011,-0.521825
3/15/2011,-0.140463
3/15/2011,-0.0107074
3/15/2011,-0.0135279
3/16/2011,0.303947
3/16/2011,-0.00408163
3/16/2011,0.00438533
3/16/2011,0.00600949
3/17/2011,-0.296244
3/17/2011,-0.0202452
3/17/2011,-0.0079323
3/17/2011,-0.0160628
3/18/2011,0.0769953
3/18/2011,0.0457101
3/18/2011,0.00772035
3/18/2011,0.013223
3/21/2011,0.141095
3/21/2011,-0.0414398
3/21/2011,-0.00374773
3/21/2011,-0.00380049
3/22/2011,-0.122959
3/22/2011,0.046311
3/22/2011,3.09928e-05
3/22/2011,-0.00460149
3/23/2011,-0.0948877
3/23/2011,-0.0671388
3/23/2011,0.00218379
3/23/2011,0.00824221
3/24/2011,0.179203
3/24/2011,0.0812853
3/24/2011,-0.000934362
3/24/2011,0.00262329
3/25/2011,-0.0686504
3/25/2011,-0.0481893
3/25/2011,0.00402895
3/25/2011,-0.0041277
3/28/2011,0.089138
3/28/2011,-0.00198303
3/28/2011,-0.0084233
3/28/2011,-0.00492365
3/29/2011,-0.080733
3/29/2011,0.0444102
3/29/2011,0.00717559
3/29/2011,0.00980911
3/30/2011,0.079452
3/30/2011,-0.0449616
3/30/2011,0.00442283
3/30/2011,-0.00667378
3/31/2011,-0.00470486
3/31/2011,0.021579
3/31/2011,-0.000567187
3/31/2011,0.00124562
4/1/2011,-0.0125459
4/1/2011,0.0061467
4/1/2011,-0.00843719
4/1/2011,-0.00110825
4/4/2011,-0.0135717
4/4/2011,-0.00109554
4/4/2011,-0.00140354
4/4/2011,-0.00511977
4/5/2011,-0.038407
4/5/2011,-0.0134803
4/5/2011,0.00154712
4/5/2011,0.00429964
4/6/2011,0.0351425
4/6/2011,0.0184159
4/6/2011,0.00457744
4/6/2011,0.00503699
4/7/2011,0.0673519
4/7/2011,-0.0142098
4/7/2011,-0.00788004
4/7/2011,-0.00432191
4/8/2011,-0.0777215
4/8/2011,0.0245188
4/8/2011,0.0137308
4/8/2011,0.00884269
4/11/2011,-0.100585
4/11/2011,-0.0268695
4/11/2011,-0.0109687
4/11/2011,-0.00915406
4/12/2011,0.110692
4/12/2011,0.000250491
4/12/2011,0.00866832
4/12/2011,0.00633038
4/13/2011,0.104698
4/13/2011,-0.0188132
4/13/2011,-0.00984879
4/13/2011,-0.00586013
4/14/2011,-0.16298
4/14/2011,0.032334
4/14/2011,0.00417419
4/14/2011,0.00577204
4/15/2011,-0.0607926
4/15/2011,-0.0118075
4/15/2011,0.00960273
4/15/2011,0.000524224
4/18/2011,0.0769303
4/18/2011,0.0543082
4/18/2011,-0.0412173
4/18/2011,-0.0191418
4/19/2011,-0.112435
4/19/2011,-0.124964
4/19/2011,0.0334204
4/19/2011,0.0181346
4/20/2011,0.0623223
4/20/2011,0.0916823
4/20/2011,-0.00691042
4/20/2011,-0.000485668
4/21/2011,0.136082
4/21/2011,-0.0151631
4/21/2011,-0.00457566
4/21/2011,-0.0148361
4/25/2011,-0.102815
4/25/2011,-0.0314707
4/25/2011,0.00681559
4/25/2011,0.0127943
4/26/2011,0.151687
4/26/2011,0.0182502
4/26/2011,0.00350983
4/26/2011,-0.0144953
4/27/2011,-0.219075
4/27/2011,0.0288135
4/27/2011,-0.0107743
4/27/2011,0.0262456
4/28/2011,0.195413
4/28/2011,-0.0348178
4/28/2011,0.0170695
4/28/2011,-0.00757071
4/29/2011,-0.105496
4/29/2011,-0.00861954
4/29/2011,-0.0114774
4/29/2011,-0.00537983
5/2/2011,-0.0357066
5/2/2011,0.0517368
5/2/2011,0.000652688
5/2/2011,-0.00795779
5/3/2011,0.107595
5/3/2011,0.02452
5/3/2011,-0.000174861
5/3/2011,0.0139296
5/4/2011,-0.0515407
5/4/2011,-0.0597242
5/4/2011,0.00596079
5/4/2011,-0.00792719
5/5/2011,0.00235129
5/5/2011,0.02489
5/5/2011,0.00941769
5/5/2011,0.00199078
5/6/2011,-0.0643622
5/6/2011,-0.0565342
5/6/2011,-0.0145287
5/6/2011,3.9067e-05
5/9/2011,0.108844
5/9/2011,0.0922255
5/9/2011,-0.000604546
5/9/2011,0.00603235
5/10/2011,-0.0699278
5/10/2011,-0.120359
5/10/2011,-0.00595351
5/10/2011,-0.00690986
5/11/2011,0.0683686
5/11/2011,0.103078
5/11/2011,0.0183385
5/11/2011,0.00238029
5/12/2011,0.112138
5/12/2011,0.00524154
5/12/2011,-0.0153609
5/12/2011,0.00647144
5/13/2011,-0.188849
5/13/2011,-0.0703528
5/13/2011,0.0123144
5/13/2011,-0.00589397
5/16/2011,-0.0239553
5/16/2011,0.0360324
5/16/2011,-0.0146977
5/16/2011,-0.00505197
5/17/2011,-0.0106127
5/17/2011,-0.00385561
5/17/2011,0.0136813
5/17/2011,0.000910519
5/18/2011,0.171995
5/18/2011,-0.00685086
5/18/2011,-0.000797167
5/18/2011,0.00338304
5/19/2011,-0.128387
5/19/2011,0.0440168
5/19/2011,0.000720967
5/19/2011,0.00486926
5/20/2011,0.111019
5/20/2011,-0.0309618
5/20/2011,0.00125975
5/20/2011,-0.00714726
5/23/2011,-0.197801
5/23/2011,-0.00449265
5/23/2011,-0.00767659
5/23/2011,0.004388
5/24/2011,0.130681
5/24/2011,0.00793433
5/24/2011,0.00137189
5/24/2011,-0.0136531
5/25/2011,0.0319511
5/25/2011,0.00567959
5/25/2011,0.0107115
5/25/2011,0.0120965
5/26/2011,-0.289019
5/26/2011,-0.063811
5/26/2011,-0.0215434
5/26/2011,-0.012178
5/27/2011,0.289005
5/27/2011,0.0959972
5/27/2011,0.0234
5/27/2011,0.0206277
5/31/2011,-0.0818167
5/31/2011,-0.046371
5/31/2011,-0.0173011
5/31/2011,-0.00952777
6/1/2011,0.0461896
6/1/2011,0.021837
6/1/2011,0.0124115
6/1/2011,0.0057611
6/2/2011,0.0309856
6/2/2011,-0.0265358
6/2/2011,-0.00633049
6/2/2011,-0.00792966
6/3/2011,0.0674817
6/3/2011,0.0294396
6/3/2011,-0.00781185
6/3/2011,-0.00134527
6/6/2011,-0.114524
6/6/2011,-0.0280329
6/6/2011,0.0121881
6/6/2011,0.00596784
6/7/2011,-0.0378906
6/7/2011,-0.0205458
6/7/2011,-0.00718088
6/7/2011,-0.00698181
6/8/2011,0.129036
6/8/2011,0.0529024
6/8/2011,0.00796005
6/8/2011,0.0105188
6/9/2011,-0.0393271
6/9/2011,-0.0144034
6/9/2011,-0.000997676
6/9/2011,-0.0103774
6/10/2011,-0.223646
6/10/2011,-0.0494769
6/10/2011,-0.0175338
6/10/2011,-0.00533352
6/13/2011,0.273894
6/13/2011,0.0689259
6/13/2011,0.0211859
6/13/2011,0.0199548
6/14/2011,-0.0965618
6/14/2011,-0.0246717
6/14/2011,-0.0109099
6/14/2011,-0.014445
6/15/2011,0.00726743
6/15/2011,-0.0431988
6/15/2011,0.00684425
6/15/2011,-0.00108584
6/16/2011,0.190109
6/16/2011,0.0360094
6/16/2011,-0.00333113
6/16/2011,0.00314228
6/17/2011,-0.462587
6/17/2011,-0.0334448
6/17/2011,-0.0113714
6/17/2011,-0.00610248
6/20/2011,0.407171
6/20/2011,0.0511848
6/20/2011,0.0195352
6/20/2011,0.0107753
6/21/2011,-0.383624
6/21/2011,-0.0439022
6/21/2011,-0.0206207
6/21/2011,-0.00840473
6/22/2011,0.370843
6/22/2011,0.0621288
6/22/2011,0.0219558
6/22/2011,0.0177234
6/23/2011,-0.219378
6/23/2011,-0.0678754
6/23/2011,-0.0113442
6/23/2011,-0.0244462
6/24/2011,0.00448549
6/24/2011,-0.0133182
6/24/2011,-0.00534189
6/24/2011,-0.00322197
6/27/2011,0.0969991
6/27/2011,0.0333922
6/27/2011,0.013815
6/27/2011,0.0217746
6/28/2011,-0.00110268
6/28/2011,0.017084
6/28/2011,-0.0194263
6/28/2011,-0.0142811
6/29/2011,-0.11784
6/29/2011,-0.0664069
6/29/2011,0.00277774
6/29/2011,0.00637192
6/30/2011,-0.0171326
6/30/2011,0.0666543
6/30/2011,0.011874
6/30/2011,0.0023346
7/1/2011,0.106579
7/1/2011,-0.0653335
7/1/2011,-0.00456539
7/1/2011,-0.00400791
7/5/2011,-0.061397
7/5/2011,0.0861956
7/5/2011,-0.009092
7/5/2011,-0.00406317
7/6/2011,-0.0292214
7/6/2011,-0.0392242
7/6/2011,0.0123431
7/6/2011,0.00133458
7/7/2011,0.196003
7/7/2011,0.0308588
7/7/2011,-0.00106608
7/7/2011,0.00974312
7/8/2011,-0.048031
7/8/2011,0.00332086
7/8/2011,0.00825557
7/8/2011,-0.000995017
7/11/2011,-0.151104
7/11/2011,-0.0357583
7/11/2011,-0.0121155
7/11/2011,-0.00805391
7/12/2011,0.14682
7/12/2011,0.0359149
7/12/2011,0.00912268
7/12/2011,0.0121178
7/13/2011,-0.105902
7/13/2011,-0.0831361
7/13/2011,-0.0112002
7/13/2011,-0.0187031
7/14/2011,-0.118891
7/14/2011,0.162781
7/14/2011,0.0141948
7/14/2011,0.025185
7/15/2011,0.215237
7/15/2011,-0.318743
7/15/2011,-0.0244115
7/15/2011,-0.0372372
7/18/2011,-0.247713
7/18/2011,0.256475
7/18/2011,0.0140739
7/18/2011,0.0321214
7/19/2011,0.250939
7/19/2011,-0.058916
7/19/2011,0.00814525
7/19/2011,-0.00650789
7/20/2011,-0.134077
7/20/2011,-0.000246293
7/20/2011,-0.0140809
7/20/2011,-0.00865876
7/21/2011,0.0695891
7/21/2011,0.045863
7/21/2011,0.00920417
7/21/2011,0.00291079
7/22/2011,-0.173439
7/22/2011,-0.0280022
7/22/2011,-0.00305812
7/22/2011,-0.00842677
7/25/2011,0.418949
7/25/2011,0.0359088
7/25/2011,0.0093741
7/25/2011,0.031339
7/26/2011,-0.243822
7/26/2011,-0.0433871
7/26/2011,-0.0109503
7/26/2011,-0.0303767
7/27/2011,0.13875
7/27/2011,0.007292
7/27/2011,0.00806739
7/27/2011,0.0177216
7/28/2011,-0.336783
7/28/2011,-0.0115649
7/28/2011,-0.00952424
7/28/2011,-0.00986305
7/29/2011,0.460262
7/29/2011,0.0984165
7/29/2011,0.018341
7/29/2011,0.0165062
8/1/2011,-0.463239
8/1/2011,-0.181424
8/1/2011,-0.0254557
8/1/2011,-0.0255673
8/2/2011,0.574239
8/2/2011,0.28163
8/2/2011,0.0324621
8/2/2011,0.0340082
8/3/2011,-0.536931
8/3/2011,-0.299718
8/3/2011,-0.0285425
8/3/2011,-0.0325945
8/4/2011,0.826757
8/4/2011,0.316589
8/4/2011,0.0281695
8/4/2011,0.0497592
8/5/2011,-1.17857
8/5/2011,-0.378141
8/5/2011,-0.0394703
8/5/2011,-0.077031
8/8/2011,0.834505
8/8/2011,0.374858
8/8/2011,0.0402521
8/8/2011,0.0752505
8/9/2011,-0.486375
8/9/2011,-0.285951
8/9/2011,-0.0400138
8/9/2011,-0.0593023
8/10/2011,0.196662
8/10/2011,0.107965
8/10/2011,0.0231716
8/10/2011,0.028034
8/11/2011,-0.170446
8/11/2011,-0.139398
8/11/2011,-0.010755
8/11/2011,-0.015818
8/12/2011,0.258684
8/12/2011,0.172233
8/12/2011,0.00903888
8/12/2011,0.013258
8/15/2011,-0.199585
8/15/2011,-0.111566
8/15/2011,-0.00720101
8/15/2011,-0.00527188
8/16/2011,0.312123
8/16/2011,0.150459
8/16/2011,0.0163588
8/16/2011,0.00830639
8/17/2011,-0.0507207
8/17/2011,0.0316196
8/17/2011,0.000287226
8/17/2011,0.00318048
8/18/2011,-0.0156868
8/18/2011,-0.113219
8/18/2011,-0.0138653
8/18/2011,-0.00240704
8/19/2011,-0.443724
8/19/2011,-0.090124
8/19/2011,-0.00307852
8/19/2011,-0.0189865
8/22/2011,0.20526
8/22/2011,0.0107003
8/22/2011,-0.0014926
8/22/2011,0.00338454
8/23/2011,0.221312
8/23/2011,0.113568
8/23/2011,0.0151391
8/23/2011,0.019622
8/24/2011,-0.263778
8/24/2011,-0.0848258
8/24/2011,-0.0111677
8/24/2011,-0.0202357
8/25/2011,0.0279969
8/25/2011,-0.0307087
8/25/2011,-0.00889823
8/25/2011,-0.000632306
8/26/2011,0.0694707
8/26/2011,0.0684501
8/26/2011,0.0112061
8/26/2011,0.00607607
8/29/2011,0.136173
8/29/2011,0.00614324
8/29/2011,0.00138338
8/29/2011,-0.00667102
8/30/2011,-0.0954339
8/30/2011,0.0027919
8/30/2011,-0.00142839
8/30/2011,0.0152712
8/31/2011,0.184213
8/31/2011,0.0339915
8/31/2011,0.00404453
8/31/2011,-0.000861923
9/1/2011,-0.262221
9/1/2011,0.0184459
9/1/2011,0.00292827
9/1/2011,0.00494352
9/2/2011,0.0206026
9/2/2011,-0.111044
9/2/2011,-0.0187313
9/2/2011,-0.0154327
9/6/2011,-0.0099792
9/6/2011,0.0526126
9/6/2011,0.0117834
9/6/2011,-0.00306293
9/7/2011,0.215435
9/7/2011,0.0847802
9/7/2011,0.00783937
9/7/2011,0.0200445
9/8/2011,-0.162626
9/8/2011,-0.108042
9/8/2011,-0.0161074
9/8/2011,-0.0133906
9/9/2011,-0.0392471
9/9/2011,0.0304134
9/9/2011,0.000829773
9/9/2011,0.00249262
9/12/2011,-0.016148
9/12/2011,-0.0676284
9/12/2011,0.00244152
9/12/2011,-0.00482952
9/13/2011,0.0379613
9/13/2011,0.0295775
9/13/2011,0.000656597
9/13/2011,-0.00393405
9/14/2011,-0.0161568
9/14/2011,-0.0329208
9/14/2011,-0.00586826
9/14/2011,0.00716623
9/15/2011,-0.159044
9/15/2011,0.0752766
9/15/2011,0.0135784
9/15/2011,-2.79843e-05
9/16/2011,0.194748
9/16/2011,-0.048155
9/16/2011,-0.0100974
9/16/2011,-0.000171625
9/19/2011,-0.0618498
9/19/2011,0.0291017
9/19/2011,0.00698026
9/19/2011,0.0132609
9/20/2011,0.306563
9/20/2011,0.0873462
9/20/2011,0.0108726
9/20/2011,0.00625243
9/21/2011,-0.278394
9/21/2011,-0.058368
9/21/2011,-0.0225873
9/21/2011,-0.014846
9/22/2011,0.0384257
9/22/2011,-0.0941603
9/22/2011,0.0130662
9/22/2011,-0.00796111
9/23/2011,0.0806666
9/23/2011,-0.00257331
9/23/2011,-0.010303
9/23/2011,-0.000196206
9/26/2011,-0.0620541
9/26/2011,0.102854
9/26/2011,0.0139327
9/26/2011,0.0071999
9/27/2011,0.0518687
9/27/2011,-0.0960543
9/27/2011,-0.00913016
9/27/2011,-0.00276657
9/28/2011,0.0729411
9/28/2011,0.133956
9/28/2011,0.0129191
9/28/2011,0.00669923
9/29/2011,-0.0336571
9/29/2011,-0.0246679
9/29/2011,0.00881433
9/29/2011,0.00773769
9/30/2011,-0.0108241
9/30/2011,-0.0669847
9/30/2011,-0.0247281
9/30/2011,-0.026093
10/3/2011,-0.175023
10/3/2011,0.0289114
10/3/2011,-0.00464369
10/3/2011,0.00664344
10/4/2011,-0.0135787
10/4/2011,-0.108971
10/4/2011,0.00833642
10/4/2011,-0.00584321
10/5/2011,0.394615
10/5/2011,0.135455
10/5/2011,0.00288922
10/5/2011,0.0197622
10/6/2011,-0.57028
10/6/2011,-0.134261
10/6/2011,-0.0109683
10/6/2011,-0.0208947
10/7/2011,0.0581686
10/7/2011,0.147224
10/7/2011,0.00928087
10/7/2011,0.0108686
10/10/2011,0.194024
10/10/2011,-0.0727763
10/10/2011,0.00109315
10/10/2011,0.00432527
10/11/2011,0.0382755
10/11/2011,0.0548158
10/11/2011,-0.00325042
10/11/2011,-0.00463189
10/12/2011,-0.329616
10/12/2011,-0.114773
10/12/2011,6.76539e-05
10/12/2011,-0.00322334
10/13/2011,0.445417
10/13/2011,0.0992576
10/13/2011,0.00615813
10/13/2011,0.014894
10/14/2011,-0.389794
10/14/2011,0.132475
10/14/2011,0.00512061
10/14/2011,-0.0171987
10/17/2011,0.719674
10/17/2011,-0.126479
10/17/2011,-0.0309346
10/17/2011,0.0103859
10/18/2011,-0.462355
10/18/2011,0.023232
10/18/2011,0.0382395
10/18/2011,0.000108709
10/19/2011,0.196172
10/19/2011,-0.115222
10/19/2011,-0.0181626
10/19/2011,-0.00389985
10/20/2011,-0.530529
10/20/2011,0.0433921
10/20/2011,-0.00730241
10/20/2011,-0.00156538
10/21/2011,0.510051
10/21/2011,0.0745911
10/21/2011,0.00913705
10/21/2011,0.0062553
10/24/2011,-0.191064
10/24/2011,-0.044693
10/24/2011,0.00430624
10/24/2011,0.00778712
10/25/2011,-0.0677269
10/25/2011,-0.0559938
10/25/2011,-0.0119573
10/25/2011,-0.0262921
10/26/2011,0.102774
10/26/2011,0.0116919
10/26/2011,0.0098219
10/26/2011,0.0190611
10/27/2011,-0.0883781
10/27/2011,0.0674477
10/27/2011,0.00271162
10/27/2011,-0.00244832
10/28/2011,0.225529
10/28/2011,0.0571609
10/28/2011,0.00740549
10/28/2011,0.00958864
10/31/2011,-0.113704
10/31/2011,-0.094841
10/31/2011,-0.00486652
10/31/2011,-0.00547501
11/1/2011,-0.171326
11/1/2011,-0.0611855
11/1/2011,-0.0182113
11/1/2011,-0.0197194
11/2/2011,0.155847
11/2/2011,0.100872
11/2/2011,0.0243152
11/2/2011,0.022958
11/3/2011,0.0693283
11/3/2011,-0.0274832
11/3/2011,-0.0157157
11/3/2011,-0.0136672
11/4/2011,-0.294792
11/4/2011,-0.040659
11/4/2011,-0.0140574
11/4/2011,-0.0109488
11/7/2011,0.320211
11/7/2011,0.142773
11/7/2011,0.0352261
11/7/2011,0.033632
11/8/2011,0.0993824
11/8/2011,-0.080797
11/8/2011,-0.0132319
11/8/2011,-0.0130486
11/9/2011,-0.287799
11/9/2011,-0.103343
11/9/2011,-0.0243719
11/9/2011,-0.0191558
11/10/2011,0.270239
11/10/2011,0.105534
11/10/2011,0.0317803
11/10/2011,0.018758
11/11/2011,-0.408798
11/11/2011,-0.063769
11/11/2011,-0.0276385
11/11/2011,-0.00879093
11/14/2011,0.219921
11/14/2011,0.0770775
11/14/2011,0.01798
11/14/2011,0.0133221
11/15/2011,0.136396
11/15/2011,-0.00754926
11/15/2011,0.0114885
11/15/2011,0.000175694
11/16/2011,-0.184189
11/16/2011,-0.0518434
11/16/2011,-0.0186065
11/16/2011,-0.00668443
11/17/2011,0.2454
11/17/2011,0.108423
11/17/2011,0.0178869
11/17/2011,0.00228547
11/18/2011,-0.427038
11/18/2011,-0.101757
11/18/2011,-0.010647
11/18/2011,-0.00247214
11/21/2011,0.332855
11/21/2011,0.0611321
11/21/2011,0.00656371
11/21/2011,0.000657623
11/22/2011,0.0833218
11/22/2011,0.0340777
11/22/2011,-0.00178037
11/22/2011,0.00654102
11/23/2011,-0.499592
11/23/2011,-0.209365
11/23/2011,-0.0242444
11/23/2011,-0.0235136
11/25/2011,0.425155
11/25/2011,0.221015
11/25/2011,0.0269713
11/25/2011,0.0222874
11/28/2011,-0.253859
11/28/2011,-0.21391
11/28/2011,-0.0349623
11/28/2011,-0.0251752
11/29/2011,0.0194737
11/29/2011,0.0981619
11/29/2011,0.0215826
11/29/2011,0.0209128
11/30/2011,0.108917
11/30/2011,0.0312804
11/30/2011,0.0122364
11/30/2011,0.00183259
12/1/2011,-0.0788998
12/1/2011,-0.0122582
12/1/2011,-0.0145356
12/1/2011,-0.0157941
12/2/2011,0.100869
12/2/2011,-0.0110876
12/2/2011,0.0054311
12/2/2011,0.0111496
12/5/2011,0.0196857
12/5/2011,-0.0346436
12/5/2011,-0.0160464
12/5/2011,-0.00291843
12/6/2011,-0.0408314
12/6/2011,0.139577
12/6/2011,0.041105
12/6/2011,0.00935473
12/7/2011,-0.0739804
12/7/2011,-0.16409
12/7/2011,-0.0386997
12/7/2011,-0.0161788
12/8/2011,0.104804
12/8/2011,0.12525
12/8/2011,0.0310599
12/8/2011,0.015071
12/9/2011,-0.0452873
12/9/2011,-0.0459847
12/9/2011,-0.0103486
12/9/2011,-0.0124525
12/12/2011,0.165885
12/12/2011,0.0479778
12/12/2011,-0.00150602
12/12/2011,0.00726732
12/13/2011,-0.100124
12/13/2011,-0.051589
12/13/2011,-0.00464231
12/13/2011,0.00527807
12/14/2011,-0.123405
12/14/2011,0.0586092
12/14/2011,-0.00232106
12/14/2011,-0.0214246
12/15/2011,0.174733
12/15/2011,0.0172869
12/15/2011,0.0121748
12/15/2011,0.0296856
12/16/2011,-0.37597
12/16/2011,-0.211104
12/16/2011,-0.0271629
12/16/2011,-0.0272883
12/19/2011,0.271469
12/19/2011,0.252718
12/19/2011,0.0224384
12/19/2011,0.0177225
12/20/2011,-0.00973677
12/20/2011,-0.100978
12/20/2011,-0.00952406
12/20/2011,-0.00447828
12/21/2011,-0.040697
12/21/2011,-0.0586775
12/21/2011,-0.000678577
12/21/2011,-0.00420374
12/22/2011,-0.0571491
12/22/2011,0.0249668
12/22/2011,-0.00273174
12/22/2011,0.000390797
12/23/2011,0.214575
12/23/2011,0.0704284
12/23/2011,0.018087
12/23/2011,0.0100029
12/27/2011,-0.173967
12/27/2011,-0.121341
12/27/2011,-0.0202242
12/27/2011,-0.0134502
12/28/2011,0.124594
12/28/2011,0.143128
12/28/2011,0.0168899
12/28/2011,0.0134358
12/29/2011,-0.170077
12/29/2011,-0.124578
12/29/2011,-0.00877716
12/29/2011,-0.0176532
12/30/2011,0.0981865
12/30/2011,0.0669424
12/30/2011,-0.00653488
12/30/2011,-0.000889263
1/3/2012,-0.0321561
1/3/2012,-0.0124884
1/3/2012,0.00028212
1/3/2012,0.0112236
1/4/2012,-0.050779
1/4/2012,0.0352477
1/4/2012,0.0126072
1/4/2012,-0.012095
1/5/2012,0.127378
1/5/2012,-0.0232515
1/5/2012,-0.00865363
1/5/2012,0.0213031
1/6/2012,-0.0642116
1/6/2012,0.00684246
1/6/2012,0.00306253
1/6/2012,-0.012583
1/9/2012,0.0460607
1/9/2012,-0.0510985
1/9/2012,-0.00222064
